Gene ID	Ensembl Gene ID	Ensembl Transcript ID	Adipose Subcutaneous	Adipose Visceral (Omentum)	Adrenal Gland	Artery Aorta	Artery Coronary	Artery Tibial	Bladder	Brain Amygdala	Brain Anterior cingulate cortex (BA24)	Brain Caudate (basal ganglia)	Brain Cerebellar Hemisphere	Brain Cerebellum	Brain Cortex	Brain Frontal Cortex (BA9)	Brain Hippocampus	Brain Hypothalamus	Brain Nucleus accumbens (basal ganglia)	Brain Putamen (basal ganglia)	Brain Spinal cord (cervical c-1)	Brain Substantia nigra	Breast Mammary Tissue	Cells Cultured fibroblasts	Cells EBV transformed lymphocytes	Cervix Ectocervix	Cervix Endocervix	Colon Sigmoid	Colon Transverse	Esophagus Gastroesophageal Junction	Esophagus Mucosa	Esophagus Muscularis	Fallopian Tube	Heart Atrial Appendage	Heart Left Ventricle	Kidney Cortex	Kidney Medulla	Liver	Lung	Minor Salivary Gland	Muscle Skeletal	Nerve Tibial	Ovary	Pancreas	Pituitary	Prostate	Skin Not Sun Exposed Suprapubic	Skin Sun Exposed Lower leg	Small Intestine Terminal Ileum	Spleen	Stomach	Testis	Thyroid	Uterus	Vagina	Whole Blood
KLF15	ENSG00000163884.3	ENST00000509675.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.335	0	0	0	1.82	1.735	0	0	0	0	0	0	0	0	0	0	0	0	0
KLF5	ENSG00000102554.13	ENST00000377687.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.83	0	1.64	0	0	12.055	0	46.36	0	0	0	0	0	0	0	3.08	13.675	2.17	8.83	0	0	1.74	2.47	41.355	46.48	7.88	0	2.37	2.36	3.45	0	24.685	0
KLF5	ENSG00000102554.13	ENST00000477333.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.16	0	0	0	0
KLF5	ENSG00000102554.13	ENST00000539231.5	3.39	3.48	1.66	2.26	1.94	2.71	4.12	0	0	3.86	0	0	0	0	0	0	7.21	2.41	0	0	4.65	3.015	0	4.02	4.38	1.85	52.015	2.41	139.6	1.99	4.87	0	0	3.06	6.1	0	13.64	37.13	4.83	32.2	2.23	2.555	8.37	13.6	136.2	128.9	35.14	0	12.41	13.61	13.25	2.69	92.02	0
LEP	ENSG00000174697.4	ENST00000308868.4	98.26	26.93	0	0	1.615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.57	2.52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LEPR	ENSG00000116678.19	ENST00000371059.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LEPR	ENSG00000116678.19	ENST00000371060.7	2.18	2.9	0	3.515	4.1	3.46	1.95	0	0	0	0	0	0	0	0	0	0	0	0	0	3.36	3.415	0	2.73	2.22	1.77	0	2.51	0	2.36	0	0	0	0	0	5.335	4.025	2.04	0	7.15	3.55	0	1.6	1.99	1.65	0	0	0	1.79	0	3.09	3.5	1.63	0
LEPR	ENSG00000116678.19	ENST00000616738.4	5.32	6.49	0	2.635	4.78	4.45	2.9	0	0	0	0	0	0	0	0	0	0	0	0	0	7.58	1.88	0	4.91	5.375	1.74	0	2.18	0	1.81	5.2	0	0	0	0	2.985	7.255	4.72	0	14.76	8.205	0	1.8	2.3	2.715	1.92	1.67	0	3.98	0	4.77	6.775	1.755	0
LGR4	ENSG00000205213.13	ENST00000379214.8	5.93	3.41	7.95	8.01	9.23	6.7	5.04	2.23	2.565	3.455	7.04	8.2	2.54	2.67	0	0	3.09	1.79	4.33	1.54	4.88	2.58	0	4.63	3.765	9.4	10.555	6	6.93	6.64	5.49	7.06	2.535	6.75	6.315	3.7	1.97	6.36	2.95	7.68	9.905	12.815	3.79	4.86	9.775	8.68	7.29	2.69	6.51	6.03	5.44	6.415	7.56	0
LGR4	ENSG00000205213.13	ENST00000389858.4	2.01	0	3.075	2.36	2.49	0	1.88	1.585	0	1.585	3.57	3.55	0	0	0	0	1.72	0	2.36	0	1.64	0	0	2.05	1.935	2.14	3.855	1.6	2.65	0	0	2.69	0	4.17	6.165	5.595	0	2.265	0	2.69	4.07	5.275	2.36	2.44	4.525	3.54	3.01	2.07	2.34	3.4	2.18	1.67	3.375	0
LGR4	ENSG00000205213.13	ENST00000489910.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.81	0	0	2.115	1.77	0	0	0	0	0	0	0	0
LGR4	ENSG00000205213.13	ENST00000530658.1	0	0	0	0	0	0	0	0	0	0	0	2.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.52	2.445	1.72	0	0	1.75	1.78	0	0	0	0	0	0	2.015	0
LMNA	ENSG00000160789.19	ENST00000361308.8	20.79	18.58	8.96	32.265	21.89	25.4	10.78	0	0	0	1.51	2.26	0	0	0	0	0	0	2.18	0	17.93	78.015	17.315	11.77	8.48	10.28	8.19	14.33	10.7	11.3	13.59	8.69	2.49	3.39	2.36	0	18.32	12.725	5.34	23.36	12.725	0	5.36	6.03	18.365	14.4	6.78	2.29	4.6	2.84	14.87	20.25	15.23	0
LMNA	ENSG00000160789.19	ENST00000368297.5	57.32	45.61	43.355	63.865	53.11	46.81	24.92	5.275	3.695	4.405	3.1	4.16	4.12	3.37	5.84	7.15	4.045	5.58	12.23	8.36	43.79	113.55	27.72	47.14	36.755	31.27	29.725	39.75	40.32	35.19	20.99	34.37	24.81	19.11	36.93	13.555	44.36	26.73	17.56	59.57	25.58	5.275	13.02	29.58	43.37	45.99	22.71	23.11	15.52	26.12	35.19	51.235	43.535	0
LMNA	ENSG00000160789.19	ENST00000368298.2	0	1.83	0	3.725	2.205	1.86	1.59	0	0	0	0	0	0	0	0	0	0	0	0	0	1.51	0	0	1.55	0	0	0	0	0	0	1.96	0	0	0	0	0	1.81	0	0	1.77	0	0	0	0	4.48	2.55	0	0	0	0	0	1.55	1.825	0
LMNA	ENSG00000160789.19	ENST00000368299.7	37.33	23.59	30.79	39.77	28.06	41.32	13.35	0	0	1.63	0	0	0	0	0	0	0	0	2	0	28.09	169.3	46.54	21.63	17.995	13.4	16.26	19.22	28.16	19.1	18.21	26.46	14.825	5.96	2.02	0	18.205	20.545	20.15	23.36	16.56	3.955	2.16	3.44	15.665	19.68	11.47	2.32	11.03	3.07	11.84	30.865	24.75	0
LMNA	ENSG00000160789.19	ENST00000368300.8	116.3	93.64	57.51	172	118.15	143.8	86.59	5.23	4.09	5.3	11.35	12.78	5.93	4.65	6	7.415	4.13	5.46	10.73	7.43	106.8	146.45	17.305	135.2	103.45	75.96	72.51	95.21	104.6	80.57	99.22	36.43	25.23	26.54	41.49	15.745	84.215	76.125	37.27	126.7	90.095	16.74	31.04	61.33	208.35	201.6	55.83	39.39	45.17	30.34	80.45	146	118.85	1.82
LMNA	ENSG00000160789.19	ENST00000368301.6	0	0	0	4.46	1.985	0	2.82	0	1.545	2.075	5.08	5.24	1.69	2.68	0	1.5	1.665	1.9	2.37	0	0	0	0	4.42	3.365	3.28	0	3.13	0	4.2	5.03	0	0	0	0	0	2.475	0	0	5.88	2.705	0	6.22	4.13	0	0	0	0	0	0	2.85	5.975	2.36	0
LMNA	ENSG00000160789.19	ENST00000448611.6	2.77	0	0	4.52	2.865	4.61	1.66	0	0	0	0	0	0	0	0	0	0	0	0	0	3.19	0	0	0	1.97	1.72	0	1.65	0	0	2.9	0	0	0	0	0	0	2.15	0	3.44	0	0	2.09	1.93	5.38	4.91	0	0	0	11.25	3.65	2.075	0	0
LMNA	ENSG00000160789.19	ENST00000459904.1	0	2.58	0	4.375	2.565	2.09	1.75	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56	0	0	1.6	0	0	0	0	1.66	0	2.97	0	0	0	0	0	2.375	1.675	0	2.17	1.815	0	0	0	4.63	2.83	0	0	0	0	1.79	2.02	2.395	0
LMNA	ENSG00000160789.19	ENST00000469565.6	1.6	1.64	0	2.21	2.25	1.54	1.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.11	0	2.11	0	0	0	0	0	0	0	0	0	0	4.96	0	2.09	0	0	2.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LMNA	ENSG00000160789.19	ENST00000478063.2	10.58	8.92	5.63	16.29	11.275	13.59	6.53	0	0	0	0	0	0	0	0	0	0	0	0	0	9.44	35.105	7.48	7.9	8.3	6.74	6.505	8.05	7.81	7.49	14.48	4.4	2.87	2.16	3.465	0	8.705	7.11	3.59	11.79	8.605	0	2.91	4.37	12.08	11.59	4.73	2.73	3.83	2.35	7.57	14.98	10.23	0
LMNA	ENSG00000160789.19	ENST00000496738.5	10.29	13.42	6.17	19.345	15	14.9	11.47	0	0	0	2.84	3.69	0	0	0	0	0	0	0	0	13.3	8.265	2.155	14.36	12.055	9.62	8.995	11.89	8.86	9.41	16.56	5.43	2.985	3.48	6.375	1.64	12.245	9.41	3.13	15.27	13.41	2.025	6.18	8.99	30.615	20.35	7.05	5.17	6.04	3.67	12.32	16.955	12.555	0
LMNA	ENSG00000160789.19	ENST00000498722.2	4.32	6.73	4.195	6.315	5.645	3.84	5.42	0	0	0	0	0	0	0	0	0	0	0	0	0	5.66	11.54	5.47	3.96	4.095	3.35	3.95	4.31	5.07	3.49	5.68	3.94	2.68	2.7	1.98	1.585	4.6	3.295	0	5.59	4.805	2.09	2.34	4.24	8.28	5.55	2.55	2.22	3.77	0	4.26	4.915	5.105	0
LMNA	ENSG00000160789.19	ENST00000504687.5	0	0	0	2.94	0	4.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.83	0	0
LMNA	ENSG00000160789.19	ENST00000506981.1	0	2.39	0	2.82	2.045	0	1.74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.99	0	0	0	0	1.6	0	0	0	0	0	0	0	1.71	0	0	1.74	1.655	0	0	0	3.22	1.71	0	0	0	0	0	1.555	2.3	0
LMNA	ENSG00000160789.19	ENST00000515459.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.08	0	0	0	0
LMNA	ENSG00000160789.19	ENST00000515824.1	0	1.87	0	1.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.96	0	0	0	0	0	0	0	1.55	0
LPIN1	ENSG00000134324.11	ENST00000256720.6	17.67	18.25	8.62	11.195	11.96	12.53	17.33	9.175	10.315	15.42	31.95	30.42	12.11	12.54	6.93	12.31	15.44	11.13	7.27	11.3	18.6	12.59	9.8	16.48	16.48	14.91	11.35	17.62	19.01	22.29	16.87	6.7	6.065	4.98	8.56	8.665	15.105	18.605	41.13	43.86	26.895	3.16	32.81	12.6	8.805	9.15	15.52	12.95	6.79	8.92	13.22	18.805	15.915	0
LPIN1	ENSG00000134324.11	ENST00000396097.5	2.88	1.5	2.29	0	0	0	0	0	0	1.965	0	0	0	0	0	0	1.64	0	1.54	0	2.66	0	0	0	0	0	0	0	4.09	0	0	0	0	0	1.675	0	0	3.59	13.42	17.14	0	0	0	0	0	0	0	0	0	6.81	2.64	0	0	0
LPIN1	ENSG00000134324.11	ENST00000396098.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.3	0	0	0	0
LPIN1	ENSG00000134324.11	ENST00000396099.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.86	0	0	0	0
LPIN1	ENSG00000134324.11	ENST00000425416.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.45	0	0	0	0
LPIN1	ENSG00000134324.11	ENST00000449576.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.14	0	0	0	0	0	0	0	0	0	0	42.52	0	0	0	0
LPIN1	ENSG00000134324.11	ENST00000454151.2	0	0	0	0	0	0	0	0	0	0	6.02	6.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LPIN1	ENSG00000134324.11	ENST00000460096.1	3.81	3.21	0	2.08	2.08	2.03	3.33	0	0	0	5.32	6.86	0	0	0	0	0	0	0	0	4.31	1.93	1.95	3.79	4.54	2.23	2.21	2.76	3.27	3.08	4.15	1.52	0	0	0	0	4.57	4.94	5.88	14.39	5.365	0	5.77	2.34	2.22	2.16	3.69	2.44	1.6	3.18	3.85	3.28	3.63	0
LPIN1	ENSG00000134324.11	ENST00000475286.1	0	0	0	0	0	0	0	0	0	0	0	1.52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.42	0	0	0	0	0	0	0	0	0	2.82	0	0	0	0
LPIN1	ENSG00000134324.11	ENST00000475922.1	0	0	0	0	0	0	0	0	0	0	0	1.57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LPIN1	ENSG00000134324.11	ENST00000480315.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.43	0	0	0	0
LPIN1	ENSG00000134324.11	ENST00000487576.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.58	0	0	0	0
LPL	ENSG00000175445.14	ENST00000311322.8	232.2	252.8	3.365	2.935	20.24	4.11	2.84	4.22	4.865	34.235	9.8	17.18	5.01	7.1	5.34	4.84	24.825	24.48	4.28	4.97	136.1	0	0	1.87	2.81	8.83	4.96	10.76	0	10.38	2.29	20.54	132.35	2.73	7.995	0	55.455	6.805	22.62	162.5	5.11	0	2.68	2.12	2.87	5.23	4.07	0	2.11	0	7.36	2.45	1.68	0
LPL	ENSG00000175445.14	ENST00000523696.1	2.64	1.79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LPL	ENSG00000175445.14	ENST00000524029.5	3.46	3.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LY86	ENSG00000112799.8	ENST00000230568.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.67	0	0	0	16.22	0	0	0	0	0	0	0	0	0	0	0	0	0	2.095	0	0	0	0	0	0	0	0	0	0	7.09	0	0	0	0	0	3.94
LY86	ENSG00000112799.8	ENST00000379953.6	2.24	2.57	2.815	3.03	2.685	0	1.79	2.515	0	2.33	0	0	0	0	2.14	3.31	1.85	1.65	10.08	5.19	0	0	50.695	0	1.77	0	1.67	0	0	0	0	0	0	0	1.615	0	8.065	0	0	3.67	0	0	0	1.71	0	0	6.31	40.31	0	0	0	0	0	8.52
MAP2K5	ENSG00000137764.19	ENST00000178640.9	10.59	7.78	10.025	9.335	8.945	11.26	11.02	3.49	4.795	4.29	12.87	12.55	8.05	8.75	3.38	4.22	4.965	3.29	4.91	3	9.28	12.695	7.965	11	12.585	10.12	7.395	9.39	5.45	9.57	12.21	4.69	4.18	3.64	3.51	2.455	8.2	7.135	8.32	11.98	12.585	3.35	8.66	6.65	9.185	9.93	6.67	6.02	5.34	11.51	9.41	11.47	8.55	0
MAP2K5	ENSG00000137764.19	ENST00000340972.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.77	0	0	0	0
MAP2K5	ENSG00000137764.19	ENST00000395476.6	2.74	1.81	2.405	2.135	2.02	2.2	1.8	0	0	0	0	0	0	0	0	0	0	0	0	0	2.32	2.175	0	2.14	2.5	2.44	2.02	2.18	0	1.92	2.18	0	0	0	1.77	0	1.915	1.605	0	2.23	2.58	0	1.84	2.15	2.505	2.8	1.73	1.76	1.64	3.15	2.26	2.56	2.005	0
MAP2K5	ENSG00000137764.19	ENST00000558274.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.63	0	0	0	0
MAP2K5	ENSG00000137764.19	ENST00000558392.5	0	0	0	0	0	0	0	2.825	4.225	3.565	2.86	3.52	5.66	4.35	3.76	3.055	4.275	3.37	1.81	2.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.115	0	0	0	0	1.57	0	0	1.68	2.16	0	0	0	2.61	0	5.32	0	0	0	0
MAPK10	ENSG00000109339.19	ENST00000359221.8	0	0	0	0	0	0	0	0	0	0	3.51	2.84	3.14	3.74	0	0	0	0	3.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.04	0	0	0	0
MAPK10	ENSG00000109339.19	ENST00000361569.7	0	0	0	0	0	0	2.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.795	0
MAPK10	ENSG00000109339.19	ENST00000395157.8	0	0	1.62	0	0	0	0	7.59	18.08	7.245	13.16	11.34	25.59	33.5	5.73	10.01	8.885	3.75	6.79	6.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.54	0	0	0	0	0	0	2.15	0	0	0	0
MAPK10	ENSG00000109339.19	ENST00000395160.8	0	3.36	0	1.51	1.595	0	3.83	5.755	6.205	6.33	2.01	2.47	6.96	7.09	4.39	5.535	5.625	4.32	4.06	5.99	1.55	0	0	4.37	5.455	0	0	0	0	0	3.42	0	0	2.25	2.955	0	0	0	0	1.58	2.345	0	5.38	6.75	0	0	0	0	0	2.39	3.34	5.73	4.46	0
MAPK10	ENSG00000109339.19	ENST00000395169.8	0	0	1.515	0	0	0	0	0	0	0	2.73	2.04	0	0	0	0	0	0	2.39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.16	0	0	0	0	0	0	0	0	0	0	0
MAPK10	ENSG00000109339.19	ENST00000449047.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.01	0	0	0	0	0	0	0	0	0	0	0
MAPK10	ENSG00000109339.19	ENST00000472236.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.53	0	0	0	0
MAPK10	ENSG00000109339.19	ENST00000486985.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.77	0	0	0	0
MAPK10	ENSG00000109339.19	ENST00000489368.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.46	2.09	0	0	0	0	0	0	1.8	0	0	0
MAPK10	ENSG00000109339.19	ENST00000508262.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.94	0	0	0	0	0	0	0	0	1.5	0	0
MAPK10	ENSG00000109339.19	ENST00000511167.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.11	0	0	0	0
MAPK10	ENSG00000109339.19	ENST00000638225.1	0	0	0	0	0	0	0	3.39	7.04	4.14	7.22	6.48	11.08	15.23	4.31	3.095	4.175	2.91	1.93	2.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.03	0	0	0	0	0	0	0	0	0	0	0
MAPK10	ENSG00000109339.19	ENST00000638313.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.55	2.585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.33	0	0	0	0	0	0	0	2.635	2.12	0
MAPK10	ENSG00000109339.19	ENST00000638499.1	0	0	0	0	0	0	1.92	2.375	3.325	2.595	0	0	3.65	4.2	0	2.035	2.73	1.72	0	2.12	0	0	0	4.39	2.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.94	0	0	0	0	0	0	0	3.265	2.975	0
MAPK10	ENSG00000109339.19	ENST00000639242.1	0	0	0	0	0	0	0	0	4.125	0	1.5	0	6.97	8.05	1.97	2.305	2.245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAPK10	ENSG00000109339.19	ENST00000639930.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.725	0	0	0	0	0	2.52	0	0	0	2.805	0	0	0	0	0	0	0	2.32	2.67	0	0	0	0	0	0	2.39	6.66	0	0
MAPK10	ENSG00000109339.19	ENST00000639972.1	0	4	0	0	0	0	2.96	5.26	4.095	5.46	0	0	4.57	0	3.05	4.48	5.045	4.42	2.26	7.46	0	0	0	3.77	3.845	0	0	0	0	0	2.16	0	0	2.5	2.49	0	0	0	0	0	2.15	0	3.83	4.08	0	0	0	0	0	0	2.05	3.69	3.035	0
MCHR1	ENSG00000128285.4	ENST00000249016.4	0	0	0	0	0	0	0	0	2.95	0	0	0	4.64	5.51	0	2.345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.78	0	1.56	0	0	0	0	0	0	0	0	1.535	0	0
MGAT1	ENSG00000131446.16	ENST00000307826.4	94.92	81.45	33.585	69.38	68.97	50.79	61.76	7.31	6.21	7.95	3.69	4.62	7.99	6.73	8.89	8.935	6.54	8.64	10.45	10.77	72.89	104.45	30.455	48.97	50.25	38.44	38.46	57.43	56.79	54.76	63.92	31.8	23.7	25.06	30.365	41.625	92.245	52.99	17.92	59.26	42.695	36.16	33	50.24	38.97	45.49	48.19	78.05	36.12	20.13	68.76	49.135	48.96	54.36
MGAT1	ENSG00000131446.16	ENST00000333055.8	1.6	1.52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.615	0	0	0	0	0	0	0	0	0	0	1.77	0	0	0	0	0	0
MGAT1	ENSG00000131446.16	ENST00000393340.7	15.99	15.9	13.89	15.13	14.265	12.5	18.29	7.935	10.76	8.745	25.26	27.33	16.96	14.58	7.75	9.51	9.995	7.39	9.81	8.51	16.86	12.065	14.08	21.7	19.365	15.14	12.95	16.83	11.22	16.14	26.95	7.37	6.415	9.33	9.395	10.915	18.375	11.3	7.47	18.01	21.39	3.98	26.31	18.97	13.065	14.11	16.37	32.45	9.34	21.11	32.25	23.805	15.4	3.89
MGAT1	ENSG00000131446.16	ENST00000427865.2	3.69	2.81	0	2.835	2.605	1.67	2.05	0	0	0	0	0	0	0	0	0	0	0	0	0	1.83	3.51	11.275	0	1.605	0	1.62	1.68	2.57	1.56	2.51	0	0	0	0	0	5.2	1.955	0	2.9	2.05	0	0	0	2.265	2.71	3.05	9.73	0	0	0	0	2.38	9.8
MGAT1	ENSG00000131446.16	ENST00000446023.6	0	0	0	2.945	1.55	2.2	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.585	3.075	1.52	0	1.56	0	1.66	0	0	2.06	0	0	0	0	0	0	0	0	1.87	2.945	0	1.87	1.51	0	0	1.59	2.08	0	0	1.89	2.045	1.645	0
MGAT1	ENSG00000131446.16	ENST00000502678.1	1.59	2.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.73	0	0	0	0	0	0	0	0	0	1.58	0	0	0	0	0	2.325	0	0	0	0	0	0	0	0	0	2.06	3.79	0	3.17	2.28	1.755	0	0
MGAT1	ENSG00000131446.16	ENST00000505682.1	7.11	6.98	2.43	3.04	3.045	2.43	3.81	0	0	0	1.84	2.23	0	0	0	0	0	0	1.99	0	6.21	2.005	2.465	3.34	4.055	2.47	2.365	2.51	3.26	2.4	4.09	1.99	0	1.81	0	0	5.645	3.5	2.46	5.1	4.625	2.09	3.09	3.56	3.01	2.77	3.3	5.53	2.07	4.21	6.34	3.96	4.52	1.6
MGAT1	ENSG00000131446.16	ENST00000506708.1	3.99	3.39	2.96	4.56	3.655	3.92	4.79	1.825	2.335	2.385	7.37	8.81	3.87	3.14	1.84	2.11	2.295	1.91	2.98	2.26	4.31	4.495	6.205	6.54	6.61	4.06	3.655	4.57	3.7	4.51	8.29	1.59	0	1.73	0	0	4.66	3.6	0	4.97	6.415	0	6.66	4.35	4.36	4.36	5.22	9.62	2.94	5.44	7.14	6.86	5.15	0
MGAT1	ENSG00000131446.16	ENST00000507384.1	0	1.57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MGAT1	ENSG00000131446.16	ENST00000508090.1	3.84	6.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	3.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MGAT1	ENSG00000131446.16	ENST00000508702.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.08	0	0	0	0
